Date/Time,Unit,Value
7/11/11 4:03:01 PM,C,29.689
7/11/11 5:03:01 PM,C,32.684
7/11/11 6:03:01 PM,C,33.183
7/11/11 7:03:01 PM,C,31.187
7/11/11 8:03:01 PM,C,30.188
7/11/11 9:03:01 PM,C,28.19
7/11/11 10:03:01 PM,C,27.191
7/11/11 11:03:01 PM,C,25.691
7/12/11 12:03:01 AM,C,25.691
7/12/11 1:03:01 AM,C,25.191
7/12/11 2:03:01 AM,C,27.191
7/12/11 3:03:01 AM,C,25.191
7/12/11 4:03:01 AM,C,23.191
7/12/11 5:03:01 AM,C,24.191
7/12/11 6:03:01 AM,C,24.191
7/12/11 7:03:01 AM,C,26.191
7/12/11 8:03:01 AM,C,25.191
7/12/11 9:03:01 AM,C,25.691
7/12/11 10:03:01 AM,C,28.69
7/12/11 11:03:01 AM,C,30.688
7/12/11 12:03:01 PM,C,32.185
7/12/11 1:03:01 PM,C,33.682
7/12/11 2:03:01 PM,C,34.181
7/12/11 3:03:01 PM,C,33.183
7/12/11 4:03:01 PM,C,32.684
7/12/11 5:03:01 PM,C,33.682
7/12/11 6:03:01 PM,C,30.688
7/12/11 7:03:01 PM,C,30.188
7/12/11 8:03:01 PM,C,29.689
7/12/11 9:03:01 PM,C,28.69
7/12/11 10:03:01 PM,C,27.191
7/12/11 11:03:01 PM,C,25.191
7/13/11 12:03:01 AM,C,25.691
7/13/11 1:03:01 AM,C,23.691
7/13/11 2:03:01 AM,C,22.691
7/13/11 3:03:01 AM,C,23.691
7/13/11 4:03:01 AM,C,23.191
7/13/11 5:03:01 AM,C,22.691
7/13/11 6:03:01 AM,C,21.69
7/13/11 7:03:01 AM,C,21.69
7/13/11 8:03:01 AM,C,24.191
7/13/11 9:03:01 AM,C,28.69
7/13/11 10:03:01 AM,C,29.689
7/13/11 11:03:01 AM,C,31.187
7/13/11 12:03:01 PM,C,33.183
7/13/11 1:03:01 PM,C,34.68
7/13/11 2:03:01 PM,C,34.68
7/13/11 3:03:01 PM,C,35.179
7/13/11 4:03:01 PM,C,35.677
7/13/11 5:03:01 PM,C,29.189
7/13/11 6:03:01 PM,C,31.686
7/13/11 7:03:01 PM,C,31.187
7/13/11 8:03:01 PM,C,30.188
7/13/11 9:03:01 PM,C,28.19
7/13/11 10:03:01 PM,C,24.191
7/13/11 11:03:01 PM,C,23.191
7/14/11 12:03:01 AM,C,21.69
7/14/11 1:03:01 AM,C,22.19
7/14/11 2:03:01 AM,C,21.69
7/14/11 3:03:01 AM,C,21.69
7/14/11 4:03:01 AM,C,22.691
7/14/11 5:03:01 AM,C,22.691
7/14/11 6:03:01 AM,C,22.19
7/14/11 7:03:01 AM,C,22.19
7/14/11 8:03:01 AM,C,23.691
7/14/11 9:03:01 AM,C,27.191
7/14/11 10:03:01 AM,C,28.19
7/14/11 11:03:01 AM,C,29.689
7/14/11 12:03:01 PM,C,31.187
7/14/11 1:03:01 PM,C,32.684
7/14/11 2:03:01 PM,C,33.682
7/14/11 3:03:01 PM,C,34.68
7/14/11 4:03:01 PM,C,34.68
7/14/11 5:03:01 PM,C,36.176
7/14/11 6:03:01 PM,C,34.68
7/14/11 7:03:01 PM,C,33.183
7/14/11 8:03:01 PM,C,30.688
7/14/11 9:03:01 PM,C,30.188
7/14/11 10:03:01 PM,C,27.691
7/14/11 11:03:01 PM,C,26.691
7/15/11 12:03:01 AM,C,27.191
7/15/11 1:03:01 AM,C,27.191
7/15/11 2:03:01 AM,C,26.191
7/15/11 3:03:01 AM,C,25.691
7/15/11 4:03:01 AM,C,23.191
